id, text, dialect
ID: 291133, Text: ανδρων τωνδ αρετης εσται κλεος αφθιτον αιει οιστ αν απερ τουτοις εσθλα νεμωσι θεοι αντια δυσμενεσιν ανχιαλομ πρεσαι βολευσαμενοις και εσοσαν αστυ βιαι ?????? κλιναμενοι δυναμιν , Dialect: dialect.east_greek.atticionic.attic

ID: 234823, Text: δεσμοι εν αχνυεντι σιδερεοι εσβεσαν υβριν ?????? αθεναιον εργμασιν εμ πολεμο εθνεα βοιοτον και χαλκιδεον δαμασαντες τον ιππος δεκατεν παλλαδι τασδ εθεσαν, Dialect: dialect.east_greek.atticionic.attic
ID: 234823, Text: δεσμοι εν αχνυεντι σιδερεοι εσβεσαν υβριν παιδες αθεναιον εργμασιν εμ πολεμο εθνεα βοιοτον και χαλκιδεον δαμασαντες τον ιππος δεκατεν παλλαδι τασδ ??????, Dialect: dialect.east_greek.atticionic.attic

ID: 290213, Text: τοδ αρχιο στι ????. καδελφες φιλες. ευκοσμιδες. δε τουτ εποιεσεν καλον. στελεν. δ επ αυτοι. θεκε φαιδιμος σοφος, Dialect: dialect.east_greek.atticionic.attic
ID: 290213, Text: τοδ αρχιο στι σεμα. καδελφες φιλες. ευκοσμιδες. δε τουτ εποιεσεν καλον. ??????. δ επ αυτοι. θεκε φαιδιμος σοφος, Dialect: dialect.east_greek.atticionic.attic
 
ID: 313133, Text: ταδε τιμησικρατει βεργαιωι ?????? τηνδ εν τηι βωληι τηι πρωτερηι και τηι υστερηι ανπελως δυω λαχσις φσιλας δυω λαχσι- - -ω- - - , Dialect: dialect.east_greek.atticionic.unspecified
ID: 313133, Text: ταδε τιμησικρατει βεργαιωι εδωσαν τηνδ εν τηι βωληι τηι πρωτερηι και τηι ??????? ανπελως δυω λαχσις φσιλας δυω λαχσι- - -ω- - - , Dialect: dialect.east_greek.atticionic.unspecified
 
ID: 294074, Text: ξανθιππον τοδε φησιν αληιτερων πρυτανειον ????????? αρριφρονος παιδα μαλιστ αδικειν, Dialect: dialect.east_greek.atticionic.attic
ID: 294074, Text: ξανθιππον τοδε φησιν αληιτερων πρυτανειον τωστρακωι αρριφρονος ????? μαλιστ αδικειν, Dialect: dialect.east_greek.atticionic.attic
 
ID: 344233, Text: ιναρως ψαμμητιχο ο της αιγυπτο ???????? λεωκριτωι ιφι----- τοις ναυτηισιν των συμμαχων επ------ αριστηιον, Dialect: dialect.east_greek.atticionic.eastionic
ID: 344233, Text: ιναρως ψαμμητιχο ο της αιγυπτο βασιλευς λεωκριτωι ιφι----- τοις ναυτηισιν των ???????? επ------ αριστηιον, Dialect: dialect.east_greek.atticionic.eastionic

ID: 215693, Text: αλκης ποιησεν εριν ορινεσθαι ????? ιν ευπορον οι κυδος εμ μροτοισιν ηι, Dialect: dialect.east_greek.atticionic.insularionic
ID: 215693, Text: αλκης ποιησεν εριν ορινεσθαι θελων ιν ευπορον οι κυδος εμ ????????? ηι, Dialect: dialect.east_greek.atticionic.insularionic
 
ID: 234933, Text: προθυμος εποιεσεν. --- - ???????? αθεναιαι τοδ απαρχεν ευχσαμενος κορει παιδι διος μεγαλο, Dialect: dialect.east_greek.atticionic.attic
ID: 234933, Text: προθυμος εποιεσεν. --- - ανεθεκεν αθεναιαι τοδ απαρχεν ?????????? κορει παιδι διος μεγαλο, Dialect: dialect.east_greek.atticionic.attic
 
ID: 1744, Text: φανοδικο εμι τορμοκρατεος το προκοννησιο κρητηρα δε. και υποκρητηριον. και ηθμον. ες πρυτανηιον ??????. συκεευσιν. φανοδικο. ειμι. το ερμοκρατος. το προκονεσιο. καγο κρατερα καπιστατον. και εθμον. ες πρυτανειον εδοκα μνεμα σιγειευσι εαν δε τι πασχο μελεδαινεν με ο σιγειες και μ εποιεσεν αισοπος και ηαδελφοι, Dialect: dialect.east_greek.atticionic.attic
ID: 1744, Text: φανοδικο εμι τορμοκρατεος το προκοννησιο κρητηρα δε. και υποκρητηριον. και ηθμον. ες πρυτανηιον εδωκεν. συκεευσιν. φανοδικο. ειμι. το ερμοκρατος. το προκονεσιο. καγο κρατερα καπιστατον. και εθμον. ες πρυτανειον εδοκα ????? σιγειευσι εαν δε τι πασχο μελεδαινεν με ο σιγειες και μ εποιεσεν αισοπος και ηαδελφοι, Dialect: dialect.east_greek.atticionic.attic
ID: 1744, Text: φανοδικο εμι τορμοκρατεος το προκοννησιο κρητηρα δε. και υποκρητηριον. και ηθμον. ες πρυτανηιον εδωκεν. συκεευσιν. φανοδικο. ειμι. το ερμοκρατος. το προκονεσιο. καγο κρατερα καπιστατον. και εθμον. ες πρυτανειον εδοκα μνεμα σιγειευσι εαν δε τι πασχο μελεδαινεν με ο σιγειες και μ ???????? αισοπος και ηαδελφοι, Dialect: dialect.east_greek.atticionic.attic

ID: 291964, Text: φοιβο μεν ειμ ?????? λατοιδα καλον ο δ αλκμεονος υις αλκμεονιδες ιποισι νικεσας εθεκε μ οκεαις ας κνοπι---ς ελαυν ο ------- οτ ε ν αθαναις παλαδος πανεγυρις, Dialect: dialect.east_greek.atticionic.attic
ID: 291964, Text: φοιβο μεν ειμ αγαλμα λατοιδα καλον ο δ αλκμεονος υις αλκμεονιδες ιποισι ??????? εθεκε μ οκεαις ας κνοπι---ς ελαυν ο ------- οτ ε ν αθαναις παλαδος πανεγυρις, Dialect: dialect.east_greek.atticionic.attic

ID: 79973, Text: ηρακλει μ ???????? ακηρατος ος θασιοισιν και παριοις ηρχσεν μονος εν ανφοτεροις πολλας δ ανγελιας προ πολεος κατα φυλα διηλθεν ανθροπον αρετης ενεκεν αιδιης, Dialect: dialect.east_greek.atticionic.centralionic
ID: 79973, Text: ηρακλει μ ανεθηκεν ακηρατος ος θασιοισιν και παριοις ηρχσεν ????? εν ανφοτεροις πολλας δ ανγελιας προ πολεος κατα φυλα διηλθεν ανθροπον αρετης ενεκεν αιδιης, Dialect: dialect.east_greek.atticionic.centralionic
ID: 79973, Text: ηρακλει μ ανεθηκεν ακηρατος ος θασιοισιν και παριοις ηρχσεν μονος εν ανφοτεροις πολλας δ ανγελιας προ πολεος κατα φυλα διηλθεν ανθροπον ?????? ενεκεν αιδιης, Dialect: dialect.east_greek.atticionic.centralionic

ID: 1753, Text: ενθαδε φιλον ?????? τον δε κατα γαι εκαλυσφεν ναυτιλον ο φσυχει παυρα δεδοκ αγαθα, Dialect: dialect.east_greek.atticionic.attic
ID: 1753, Text: ενθαδε φιλον κειται τον δε κατα γαι εκαλυσφεν ναυτιλον ο φσυχει παυρα ????? αγαθα, Dialect: dialect.east_greek.atticionic.attic
 
ID: 62393, Text: νικανδρη μ ???????? ηεκηβολοι ιοχεαιρηι ϙορη δεινοδικη ο το ναη0σιο εη0σοχος αλλη ον δεινομενεος δε κασιγνετη φηραη0σο δ αλοχος μην, Dialect: dialect.east_greek.atticionic.insularionic
ID: 62393, Text: νικανδρη μ ανεθεκεν ηεκηβολοι ιοχεαιρηι ???? δεινοδικη ο το ναη0σιο εη0σοχος αλλη ον δεινομενεος δε κασιγνετη φηραη0σο δ αλοχος μην, Dialect: dialect.east_greek.atticionic.insularionic
ID: 62393, Text: νικανδρη μ ανεθεκεν ηεκηβολοι ιοχεαιρηι ϙορη δεινοδικη ο το ναη0σιο εη0σοχος αλλη ον δεινομενεος δε ????????? φηραη0σο δ αλοχος μην, Dialect: dialect.east_greek.atticionic.insularionic
 
ID: 1373, Text: σεμα ????? κλεβολος αποφθιμενοι χσενοφαντοι θεκε τοδ αντ αρετες εδε σαοφροσυνες αριστιον εποιε παριος, Dialect: dialect.east_greek.atticionic.attic
ID: 1373, Text: σεμα πατερ κλεβολος αποφθιμενοι χσενοφαντοι θεκε τοδ αντ αρετες εδε σαοφροσυνες αριστιον ????? παριος, Dialect: dialect.east_greek.atticionic.attic

ID: 237413, Text: στεθι και οικτιρον κροισο παρα ???? θανοντος ον ποτ ενι προμαχοις ολεσε θορος αρες., Dialect: dialect.east_greek.atticionic.attic
ID: 237413, Text: στεθι και οικτιρον κροισο παρα σεμα θανοντος ον ποτ ενι προμαχοις ????? θορος αρες., Dialect: dialect.east_greek.atticionic.attic
 
ID: 322543, Text: γλαυϙο ειμι ????? το λεπτινεω εθεσαν δε με οι βρεντεω παιδες, Dialect: dialect.east_greek.atticionic.centralionic
ID: 322543, Text: γλαυϙο ειμι μνημα το λεπτινεω ?????? δε με οι βρεντεω παιδες, Dialect: dialect.east_greek.atticionic.centralionic
 
ID: 215714, Text: μικκιαδης τοδ ?????? καλον μ ανεθηκεν και υιος αρχερμος θυσιησιν ηεκηβολον αυθ ιλασασθαι οι χιοι μελανος πατρωιον αστυ λιποντες, Dialect: dialect.east_greek.atticionic.insularionic
ID: 215714, Text: μικκιαδης τοδ αγαλμα καλον μ ανεθηκεν και υιος αρχερμος θυσιησιν ηεκηβολον αυθ ιλασασθαι οι χιοι μελανος πατρωιον ???? λιποντες, Dialect: dialect.east_greek.atticionic.insularionic

ID: 322554, Text: εικονα αθεναιες χρυσαιγιδος οβριμοπατρες ος τηνδ ??????? σιφνιος αλκιδαμας ου πη μολο πτηξη πονος αναλοτα φυλαςσον τειχη και γαιην ατρεμας αγχεμαχος, Dialect: dialect.east_greek.atticionic.insularionic
ID: 322554, Text: εικονα αθεναιες χρυσαιγιδος οβριμοπατρες ος τηνδ εστησην σιφνιος αλκιδαμας ου πη μολο πτηξη πονος αναλοτα φυλαςσον τειχη και ????? ατρεμας αγχεμαχος, Dialect: dialect.east_greek.atticionic.insularionic

ID: 340003, Text: εκαστον ??????? λαβεν τον εμισχοινον εν μεδεν τον οιϙοπεδον φυλα δανκλαια ποιεσαι αφαρει αι φρατριαι ανεδειξαν τα καταγεγραμενα ιαν δε τις παρ το χαλϙομα εργασδεται ε το χαλϙομα αφανες ποιεσει ε θελει λαθεν τι περι το χαλϙοματος σερεσθοτες μοιρας τες κακες ε αγαθες εν τοι αυτοι αυτον εχεσθαι εν οιπερ ος εκλετον γεες αναδαιθμο μνεσεται περι δε τον δεχομενον κατα το χαλϙομα καρτερον εν τον εμισχοινον ε τον οιϙοπεδον ειναι, Dialect: dialect.east_greek.atticionic.westionic
ID: 340003, Text: εκαστον εποιϙον λαβεν τον εμισχοινον εν μεδεν τον οιϙοπεδον φυλα δανκλαια ποιεσαι αφαρει αι φρατριαι ανεδειξαν τα καταγεγραμενα ιαν δε τις παρ το χαλϙομα εργασδεται ε το ??????? αφανες ποιεσει ε θελει λαθεν τι περι το χαλϙοματος σερεσθοτες μοιρας τες κακες ε αγαθες εν τοι αυτοι αυτον εχεσθαι εν οιπερ ος εκλετον γεες αναδαιθμο μνεσεται περι δε τον δεχομενον κατα το χαλϙομα καρτερον εν τον εμισχοινον ε τον οιϙοπεδον ειναι, Dialect: dialect.east_greek.atticionic.westionic
ID: 340003, Text: εκαστον εποιϙον λαβεν τον εμισχοινον εν μεδεν τον οιϙοπεδον φυλα δανκλαια ποιεσαι αφαρει αι φρατριαι ανεδειξαν τα καταγεγραμενα ιαν δε τις παρ το χαλϙομα εργασδεται ε το χαλϙομα αφανες ποιεσει ε θελει λαθεν τι περι το χαλϙοματος σερεσθοτες μοιρας τες κακες ε αγαθες εν τοι αυτοι αυτον εχεσθαι εν οιπερ ος εκλετον γεες αναδαιθμο μνεσεται περι δε τον δεχομενον κατα το χαλϙομα ???????? εν τον εμισχοινον ε τον οιϙοπεδον ειναι, Dialect: dialect.east_greek.atticionic.westionic

ID: 873, Text: τιμαρχος μ ??????? διος κρατεροφρονι παιδι μαντειον φρασμοσυναι μετρος επευχσαμενες. ονατας εποιεσεν, Dialect: dialect.east_greek.atticionic.attic
ID: 873, Text: τιμαρχος μ ανεθεκε διος κρατεροφρονι παιδι μαντειον φρασμοσυναι μετρος επευχσαμενες. ονατας ????????, Dialect: dialect.east_greek.atticionic.attic

ID: 339883, Text: ο παις. ουτος ε βορυσθενεος επρηθη. ????? 0 αυτωι. φαυλλης παντα. θελομεν χρη αποδοσθαι, Dialect: dialect.east_greek.atticionic.eastionic
ID: 339883, Text: ο παις. ουτος ε βορυσθενεος επρηθη. ονομα 0 αυτωι. φαυλλης παντα. θελομεν ??? αποδοσθαι, Dialect: dialect.east_greek.atticionic.eastionic
 
ID: 290144, Text: χρυσοκομ απολλον ?????? τοδε καλον αγαλμα καλλιαι οι προφρον αντιδοιες αγαθα, Dialect: dialect.east_greek.atticionic.attic
ID: 290144, Text: χρυσοκομ απολλον δεχσαι τοδε καλον αγαλμα καλλιαι οι προφρον αντιδοιες ?????, Dialect: dialect.east_greek.atticionic.attic
 
ID: 4, Text: εαν δε τις τουτον τι δραι ειδος εχσεναι θοαν μεχρι τριον οβελον τοισι ταμιασι τος ιεροργοντας μ----- με------- νεο και το προ--------ο βομο ----- τοθεν το νεο εντος το κεκροπιο μεδ ανα παν το εκατομπεδον μεδ ονθον εγβαλεν εαν δε τις τουτον τι δραι ειδος εχσεναι θοαν ????? τριον οβελον τοισι ταμιασι τας ιερεας τας εμ πολει και τας ζακορος με εχεν οικεμα ταμιειον εμ πολει μεδε ιπνευεσθαι εαν δε τις τουτον τι δραι ευθυνεσθαι εκατον δραχμεσι και τος ταμιας εαν εοσι ευθυνεσθαι εκατον δραχμεσι τα οικεματα ---- τοι εκατομπεδοι ανοιγεν τος ταμιας με ολειζον τρις το μενος θεασθαι τας ενας εμερας τας προ τες νομενιας και τει δεκατει και τει εικαδι υπερ εμισυ παροντας ος δ αν λειπει δυνατος ον αποτινεν δυο δραχμα εκαστον εσπραττεν δε τοπρυτανιν αν δε με και αυτον κατα ταυτ ευθυνεσθαι φαινεν δε τοπρυτανιν τα αδικεματα τοις ταμιασι τα εν τοι λιθοι γεγραμμενα. ταυτ εδοχσεν τοι δεμοι επι φιλοκρατος αρχοντος τα εν τοιν λιθοιν τουτοιν, Dialect: dialect.east_greek.atticionic.attic
ID: 4, Text: εαν δε τις τουτον τι δραι ειδος εχσεναι θοαν μεχρι τριον οβελον τοισι ταμιασι τος ιεροργοντας μ----- με------- νεο και το προ--------ο βομο ----- τοθεν το νεο εντος το κεκροπιο μεδ ανα παν το εκατομπεδον μεδ ονθον εγβαλεν εαν δε τις τουτον τι δραι ειδος εχσεναι θοαν μεχρι τριον οβελον τοισι ??????? τας ιερεας τας εμ πολει και τας ζακορος με εχεν οικεμα ταμιειον εμ πολει μεδε ιπνευεσθαι εαν δε τις τουτον τι δραι ευθυνεσθαι εκατον δραχμεσι και τος ταμιας εαν εοσι ευθυνεσθαι εκατον δραχμεσι τα οικεματα ---- τοι εκατομπεδοι ανοιγεν τος ταμιας με ολειζον τρις το μενος θεασθαι τας ενας εμερας τας προ τες νομενιας και τει δεκατει και τει εικαδι υπερ εμισυ παροντας ος δ αν λειπει δυνατος ον αποτινεν δυο δραχμα εκαστον εσπραττεν δε τοπρυτανιν αν δε με και αυτον κατα ταυτ ευθυνεσθαι φαινεν δε τοπρυτανιν τα αδικεματα τοις ταμιασι τα εν τοι λιθοι γεγραμμενα. ταυτ εδοχσεν τοι δεμοι επι φιλοκρατος αρχοντος τα εν τοιν λιθοιν τουτοιν, Dialect: dialect.east_greek.atticionic.attic
ID: 4, Text: εαν δε τις τουτον τι δραι ειδος εχσεναι θοαν μεχρι τριον οβελον τοισι ταμιασι τος ιεροργοντας μ----- με------- νεο και το προ--------ο βομο ----- τοθεν το νεο εντος το κεκροπιο μεδ ανα παν το εκατομπεδον μεδ ονθον εγβαλεν εαν δε τις τουτον τι δραι ειδος εχσεναι θοαν μεχρι τριον οβελον τοισι ταμιασι τας ιερεας τας εμ πολει και τας ζακορος με εχεν οικεμα ταμιειον εμ πολει μεδε ιπνευεσθαι εαν δε τις τουτον τι δραι ευθυνεσθαι εκατον δραχμεσι και τος ?????? εαν εοσι ευθυνεσθαι εκατον δραχμεσι τα οικεματα ---- τοι εκατομπεδοι ανοιγεν τος ταμιας με ολειζον τρις το μενος θεασθαι τας ενας εμερας τας προ τες νομενιας και τει δεκατει και τει εικαδι υπερ εμισυ παροντας ος δ αν λειπει δυνατος ον αποτινεν δυο δραχμα εκαστον εσπραττεν δε τοπρυτανιν αν δε με και αυτον κατα ταυτ ευθυνεσθαι φαινεν δε τοπρυτανιν τα αδικεματα τοις ταμιασι τα εν τοι λιθοι γεγραμμενα. ταυτ εδοχσεν τοι δεμοι επι φιλοκρατος αρχοντος τα εν τοιν λιθοιν τουτοιν, Dialect: dialect.east_greek.atticionic.attic
ID: 4, Text: εαν δε τις τουτον τι δραι ειδος εχσεναι θοαν μεχρι τριον οβελον τοισι ταμιασι τος ιεροργοντας μ----- με------- νεο και το προ--------ο βομο ----- τοθεν το νεο εντος το κεκροπιο μεδ ανα παν το εκατομπεδον μεδ ονθον εγβαλεν εαν δε τις τουτον τι δραι ειδος εχσεναι θοαν μεχρι τριον οβελον τοισι ταμιασι τας ιερεας τας εμ πολει και τας ζακορος με εχεν οικεμα ταμιειον εμ πολει μεδε ιπνευεσθαι εαν δε τις τουτον τι δραι ευθυνεσθαι εκατον δραχμεσι και τος ταμιας εαν εοσι ευθυνεσθαι εκατον δραχμεσι τα οικεματα ---- τοι εκατομπεδοι ανοιγεν τος ταμιας με ολειζον τρις το μενος θεασθαι τας ενας ?????? τας προ τες νομενιας και τει δεκατει και τει εικαδι υπερ εμισυ παροντας ος δ αν λειπει δυνατος ον αποτινεν δυο δραχμα εκαστον εσπραττεν δε τοπρυτανιν αν δε με και αυτον κατα ταυτ ευθυνεσθαι φαινεν δε τοπρυτανιν τα αδικεματα τοις ταμιασι τα εν τοι λιθοι γεγραμμενα. ταυτ εδοχσεν τοι δεμοι επι φιλοκρατος αρχοντος τα εν τοιν λιθοιν τουτοιν, Dialect: dialect.east_greek.atticionic.attic
ID: 4, Text: εαν δε τις τουτον τι δραι ειδος εχσεναι θοαν μεχρι τριον οβελον τοισι ταμιασι τος ιεροργοντας μ----- με------- νεο και το προ--------ο βομο ----- τοθεν το νεο εντος το κεκροπιο μεδ ανα παν το εκατομπεδον μεδ ονθον εγβαλεν εαν δε τις τουτον τι δραι ειδος εχσεναι θοαν μεχρι τριον οβελον τοισι ταμιασι τας ιερεας τας εμ πολει και τας ζακορος με εχεν οικεμα ταμιειον εμ πολει μεδε ιπνευεσθαι εαν δε τις τουτον τι δραι ευθυνεσθαι εκατον δραχμεσι και τος ταμιας εαν εοσι ευθυνεσθαι εκατον δραχμεσι τα οικεματα ---- τοι εκατομπεδοι ανοιγεν τος ταμιας με ολειζον τρις το μενος θεασθαι τας ενας εμερας τας προ τες νομενιας και τει δεκατει και τει εικαδι υπερ εμισυ παροντας ος δ αν λειπει δυνατος ον αποτινεν δυο δραχμα εκαστον εσπραττεν δε τοπρυτανιν αν δε με και αυτον κατα ταυτ ευθυνεσθαι φαινεν δε τοπρυτανιν τα αδικεματα τοις ταμιασι τα εν τοι λιθοι ??????????. ταυτ εδοχσεν τοι δεμοι επι φιλοκρατος αρχοντος τα εν τοιν λιθοιν τουτοιν, Dialect: dialect.east_greek.atticionic.attic
ID: 4, Text: εαν δε τις τουτον τι δραι ειδος εχσεναι θοαν μεχρι τριον οβελον τοισι ταμιασι τος ιεροργοντας μ----- με------- νεο και το προ--------ο βομο ----- τοθεν το νεο εντος το κεκροπιο μεδ ανα παν το εκατομπεδον μεδ ονθον εγβαλεν εαν δε τις τουτον τι δραι ειδος εχσεναι θοαν μεχρι τριον οβελον τοισι ταμιασι τας ιερεας τας εμ πολει και τας ζακορος με εχεν οικεμα ταμιειον εμ πολει μεδε ιπνευεσθαι εαν δε τις τουτον τι δραι ευθυνεσθαι εκατον δραχμεσι και τος ταμιας εαν εοσι ευθυνεσθαι εκατον δραχμεσι τα οικεματα ---- τοι εκατομπεδοι ανοιγεν τος ταμιας με ολειζον τρις το μενος θεασθαι τας ενας εμερας τας προ τες νομενιας και τει δεκατει και τει εικαδι υπερ εμισυ παροντας ος δ αν λειπει δυνατος ον αποτινεν δυο δραχμα εκαστον εσπραττεν δε τοπρυτανιν αν δε με και αυτον κατα ταυτ ευθυνεσθαι φαινεν δε τοπρυτανιν τα αδικεματα τοις ταμιασι τα εν τοι λιθοι γεγραμμενα. ταυτ ??????? τοι δεμοι επι φιλοκρατος αρχοντος τα εν τοιν λιθοιν τουτοιν, Dialect: dialect.east_greek.atticionic.attic

ID: 314673, Text: βασιλευς ???????? δαρειος ο υστασπεω γαδαται δουλωι ταδε λεγει πυνθανομαι σε των εμων επιταγματων ου κατα παντα πειθαρχειν οτι μεν γαρ την εμην εκπονεις γην τους περαν ευφρατου καρπους επι τα κατω της ασιας μερη καταφυτευων επαινω σην προθεσιν και δια ταυτα σοι κεισεται μεγαλη χαρις εμ βασιλεως οικωι οτι δε την υπερ θεων μου διαθεσιν αφανιζεις δωσω σοι μη μεταβαλομενωι πειραν ηδικημενου θυμου φυτουργους γαρ ιερους απολλωνος φορον επρασσες και χωραν σκαπανευειν βεβηλον επετασσες αγνοων εμων προγονων εις τον θεον νουν ος περσαις ειπε πασαν ατρεκειαν και τη, Dialect: .None
ID: 314673, Text: βασιλευς βασιλεων δαρειος ο υστασπεω γαδαται δουλωι ταδε ????? πυνθανομαι σε των εμων επιταγματων ου κατα παντα πειθαρχειν οτι μεν γαρ την εμην εκπονεις γην τους περαν ευφρατου καρπους επι τα κατω της ασιας μερη καταφυτευων επαινω σην προθεσιν και δια ταυτα σοι κεισεται μεγαλη χαρις εμ βασιλεως οικωι οτι δε την υπερ θεων μου διαθεσιν αφανιζεις δωσω σοι μη μεταβαλομενωι πειραν ηδικημενου θυμου φυτουργους γαρ ιερους απολλωνος φορον επρασσες και χωραν σκαπανευειν βεβηλον επετασσες αγνοων εμων προγονων εις τον θεον νουν ος περσαις ειπε πασαν ατρεκειαν και τη, Dialect: .None 
ID: 314673, Text: βασιλευς βασιλεων δαρειος ο υστασπεω γαδαται δουλωι ταδε λεγει πυνθανομαι σε των εμων επιταγματων ου κατα παντα πειθαρχειν οτι μεν γαρ την εμην εκπονεις γην τους περαν ευφρατου καρπους επι τα κατω της ????? μερη καταφυτευων επαινω σην προθεσιν και δια ταυτα σοι κεισεται μεγαλη χαρις εμ βασιλεως οικωι οτι δε την υπερ θεων μου διαθεσιν αφανιζεις δωσω σοι μη μεταβαλομενωι πειραν ηδικημενου θυμου φυτουργους γαρ ιερους απολλωνος φορον επρασσες και χωραν σκαπανευειν βεβηλον επετασσες αγνοων εμων προγονων εις τον θεον νουν ος περσαις ειπε πασαν ατρεκειαν και τη, Dialect: .None 
ID: 314673, Text: βασιλευς βασιλεων δαρειος ο υστασπεω γαδαται δουλωι ταδε λεγει πυνθανομαι σε των εμων επιταγματων ου κατα παντα πειθαρχειν οτι μεν γαρ την εμην εκπονεις γην τους περαν ευφρατου καρπους επι τα κατω της ασιας μερη καταφυτευων επαινω σην προθεσιν και δια ταυτα σοι κεισεται μεγαλη χαρις εμ βασιλεως ????? οτι δε την υπερ θεων μου διαθεσιν αφανιζεις δωσω σοι μη μεταβαλομενωι πειραν ηδικημενου θυμου φυτουργους γαρ ιερους απολλωνος φορον επρασσες και χωραν σκαπανευειν βεβηλον επετασσες αγνοων εμων προγονων εις τον θεον νουν ος περσαις ειπε πασαν ατρεκειαν και τη, Dialect: .None
